county,office,district,candidate,party,votes
Adams,U.S. House,3,Jay Rigdon,Democratic,0
Adams,U.S. House,3,Paul Helmke,Republican,0
Adams,U.S. House,3,William R. Larsen,Republican,0
Adams,U.S. House,3,Mark E. Souder,Republican,0
Adams,State Senator,19,David C. Ford,Republican,1722
Adams,State House,79,Michael A. Ripley,Republican,2240
Adams,Judge Of The Superior Court,Adams County,James A. Heimann,Democratic,1561
Adams,Judge Of The Superior Court,Adams County,Thomas Wade Sheets,Democratic,1091
Adams,Judge Of The Superior Court,Adams County,Patrick R. Miller,Republican,2259
Adams,Prosecuting Attorney,Adams 26Th Circuit,Christopher E. Harvey,Democratic,2088
Allen,U.S. House,3,Jay Rigdon,Democratic,3687
Allen,U.S. House,3,Paul Helmke,Republican,16859
Allen,U.S. House,3,William R. Larsen,Republican,926
Allen,U.S. House,3,Mark E. Souder,Republican,23848
Allen,State Senator,14,Charles Bud Meeks,Republican,8383
Allen,State Senator,14,David Christopher Roach,Republican,546
Allen,State Senator,14,Thomas J. Wyss,Republican,10494
Allen,State House,50,Daniel J. (Dan) Leonard,Republican,0
Allen,State House,50,Bill Overdeer,Republican,0
Allen,State House,50,Randy Plew,Republican,0
Allen,State House,50,David Dan Welker,Republican,0
Allen,State House,50,Les Alligood,Republican,0
Allen,State House,50,Trisha Gensic,Republican,0
Allen,State House,50,Marlin A. Stutzman,Republican,0
Allen,State House,50,Kevin Howell,Republican,2579
Allen,State House,50,Jeffrey K. Espich,Republican,4858
Allen,State House,50,Mark Wehrle,Republican,2774
Allen,Judge Of The Circuit Court,Allen 38Th,Thomas J. Felts,Republican,25939
Allen,Prosecuting Attorney,Allen 38Th,Mike Loomis,Republican,13767
Allen,Prosecuting Attorney,Allen 38Th,Nikos (Nick) Nakos,Republican,3855
Allen,Prosecuting Attorney,Allen 38Th,Karen Richards,Republican,23760
Bartholomew,U.S. House,6,Melina (Mel) Fox,Democratic,1184
Bartholomew,U.S. House,6,Mike Pence,Republican,3807
Bartholomew,State Senator,41,Robert D. Garton,Republican,5942
Bartholomew,State House,57,John R. Wheeler,Democratic,717
Bartholomew,State House,57,Jay B. Carlin,Republican,864
Bartholomew,State House,57,Roland Stine,Republican,726
Bartholomew,State House,57,Charlie Bourne,Republican,336
Bartholomew,State House,57,David Yount,Republican,3303
Bartholomew,State House,57,Ben Newell,Republican,0
Bartholomew,Judge Of The Superior Court,"Bartholomew County, No. 2",Kathleen (Kitty) Tighe Coriden,Democratic,2256
Bartholomew,Judge Of The Superior Court,"Bartholomew County, No. 2",Roderick D. Mcgillivray,Republican,5120
Bartholomew,Prosecuting Attorney,Bartholomew 9Th Circuit,Joseph R. Koenig,Democratic,2492
Bartholomew,Prosecuting Attorney,Bartholomew 9Th Circuit,William M. Nash,Republican,5369
Benton,U.S. House,4,Tim Baynard,Republican,0
Benton,U.S. House,4,Steve Buyer,Republican,0
Benton,U.S. House,4,Thomas J. Herr,Republican,0
Benton,U.S. House,4,Brian Kerns,Republican,0
Benton,U.S. House,4,Bob Smith,Republican,0
Benton,U.S. House,4,R. Michael Young,Republican,0
Benton,State Senator,6,Sue Landske,Republican,637
Benton,State House,13,Chester F. Dobis,Democratic,0
Benton,State House,13,Anthony S. Azcona,Republican,0
Benton,Judge Of The Circuit Court,Benton 76Th Circuit,Rex Kepner,Republican,718
Benton,Prosecuting Attorney,Benton 76Th Circuit,Jud Barce,Republican,667
Blackford,U.S. House,3,Jay Rigdon,Democratic,0
Blackford,U.S. House,3,Paul Helmke,Republican,0
Blackford,U.S. House,3,William R. Larsen,Republican,0
Blackford,U.S. House,3,Mark E. Souder,Republican,0
Blackford,U.S. House,3,Katherine Fox Carr,Republican,0
Blackford,U.S. House,3,Darin Patrick Griesey,Republican,0
Blackford,U.S. House,3,Jerry Hall,Republican,0
Blackford,U.S. House,3,Dan Burton,Republican,0
Blackford,U.S. House,3,George Thomas Holland,Republican,0
Blackford,State Senator,19,David C. Ford,Republican,872
Blackford,State House,31,S. Gopal (Pal) Raju,Democratic,570
Blackford,State House,31,Dean A. Young,Republican,843
Blackford,State House,31,Richard W. Thornburg,Republican,0
Blackford,Prosecuting Attorney,Blackford 71St Circuit,Kevin N. Basey,Republican,792
Boone,U.S. House,4,Tim Baynard,Republican,157
Boone,U.S. House,4,Steve Buyer,Republican,4372
Boone,U.S. House,4,Thomas J. Herr,Republican,282
Boone,U.S. House,4,Brian Kerns,Republican,1986
Boone,U.S. House,4,Bob Smith,Republican,129
Boone,U.S. House,4,R. Michael Young,Republican,319
Boone,U.S. House,4,Katherine Fox Carr,Republican,0
Boone,U.S. House,4,Darin Patrick Griesey,Republican,0
Boone,U.S. House,4,Jerry Hall,Republican,0
Boone,U.S. House,4,Dan Burton,Republican,0
Boone,U.S. House,4,George Thomas Holland,Republican,0
Boone,State Senator,23,Joseph W. Harrison,Republican,3423
Boone,State House,24,Richard W. (Rich) Mcclain,Republican,0
Boone,Judge Of The Superior Court,"Boone County, No. 1",Matt Kincaid,Republican,4540
Boone,Judge Of The Superior Court,"Boone County, No. 1",Paul S. Petticrew,Republican,2958
Boone,Judge Of The Superior Court,"Boone County, No. 1",Eileen Sims,Republican,2801
Boone,Prosecuting Attorney,Boone 20Th Circuit,John B. Buchanan,Republican,5897
Brown,U.S. House,9,Baron P. Hill,Democratic,1314
Brown,U.S. House,9,Jeff Ellington,Republican,339
Brown,U.S. House,9,David Fowler,Republican,154
Brown,U.S. House,9,Chris Redmon,Republican,583
Brown,U.S. House,9,Mike Sodrel,Republican,524
Brown,State House,65,David Rhum,Democratic,1071
Brown,State House,65,R. Dale Cassiday,Republican,766
Brown,State House,65,Darin Kinser,Republican,84
Brown,State House,65,Eric Allan Koch,Republican,513
Brown,State House,65,Michael W. Patton,Republican,135
Brown,State House,65,H. Jay Walton,Republican,71
Brown,Prosecuting Attorney,Brown 88Th Circuit,Jim Oliver,Democratic,1208
Brown,Prosecuting Attorney,Brown 88Th Circuit,James T. Roberts,Republican,1398
Carroll,U.S. House,4,Tim Baynard,Republican,0
Carroll,U.S. House,4,Steve Buyer,Republican,0
Carroll,U.S. House,4,Thomas J. Herr,Republican,0
Carroll,U.S. House,4,Brian Kerns,Republican,0
Carroll,U.S. House,4,Bob Smith,Republican,0
Carroll,U.S. House,4,R. Michael Young,Republican,0
Carroll,State House,25,Jeb Bardon,Democratic,0
Carroll,State House,25,Tom (Red) Taylor,Republican,0
Carroll,Judge Of The Circuit Court,Carroll 74Th Circuit,Joseph W. Carey,Republican,1717
Carroll,Judge Of The Circuit Court,Carroll 74Th Circuit,Don Currie,Republican,855
Carroll,Judge Of The Superior Court,Carroll County,Jeffrey R. Smith,Republican,2119
Carroll,Prosecuting Attorney,Carroll 74Th Circuit,James R. Huffer,Democratic,697
Carroll,Prosecuting Attorney,Carroll 74Th Circuit,Robert T. Ives,Republican,2023
Cass,U.S. House,4,Tim Baynard,Republican,0
Cass,U.S. House,4,Steve Buyer,Republican,0
Cass,U.S. House,4,Thomas J. Herr,Republican,0
Cass,U.S. House,4,Brian Kerns,Republican,0
Cass,U.S. House,4,Bob Smith,Republican,0
Cass,U.S. House,4,R. Michael Young,Republican,0
Cass,State House,23,William C. Friend,Republican,0
Cass,State House,23,Tom (Red) Taylor,Republican,0
Cass,Prosecuting Attorney,Cass 29Th Circuit,James H. Austen,Democratic,1131
Cass,Prosecuting Attorney,Cass 29Th Circuit,Kevin S. Enyeart,Republican,2480
Clark,U.S. House,9,Baron P. Hill,Democratic,6392
Clark,U.S. House,9,Jeff Ellington,Republican,134
Clark,U.S. House,9,David Fowler,Republican,92
Clark,U.S. House,9,Chris Redmon,Republican,225
Clark,U.S. House,9,Mike Sodrel,Republican,1646
Clark,State Senator,45,"James (Jim) A. Lewis, Jr.",Democratic,3508
Clark,State Senator,45,Walter H. Schulz,Republican,693
Clark,State House,66,Terry Goodin,Democratic,1236
Clark,State House,66,Tom Powers,Republican,407
Clark,State House,66,Charles A. (Tony) Singleton,Republican,1007
Clark,Judge Of The Superior Court,"Clark County, No. 2",Cecile (Cile) A. Blau,Democratic,5293
Clark,Prosecuting Attorney,"Clark 4Th Circt, No. 1",Steven D. Stewart,Democratic,5355
Clay,U.S. House,8,Michael Graf,Democratic,625
Clay,U.S. House,8,Bryan Hartke,Democratic,1447
Clay,U.S. House,8,John N. Hostettler,Republican,2201
Clay,State Senator,38,Mark Blade,Democratic,0
Clay,State Senator,38,Ed Ping,Democratic,0
Clay,State Senator,38,Timothy D. (Tim) Skinner,Democratic,0
Clay,State Senator,38,Jerry B. Mcmullen,Republican,0
Clay,State Senator,38,John M. Waterman,Republican,645
Clay,State House,42,F. Dale Grubb,Democratic,0
Clay,State House,42,Steve Bales,Republican,0
Clay,State House,42,Patti Smith,Republican,0
Clay,State House,42,Richard W. Haynes Ii,Republican,177
Clay,State House,42,Andrew P. Thomas,Republican,1288
Clay,State House,42,R. Brooks Laplante,Republican,304
Clay,Prosecuting Attorney,Clay 13Th Circuit,David O. Thomas,Republican,2255
Clinton,U.S. House,4,Tim Baynard,Republican,80
Clinton,U.S. House,4,Steve Buyer,Republican,2694
Clinton,U.S. House,4,Thomas J. Herr,Republican,119
Clinton,U.S. House,4,Brian Kerns,Republican,915
Clinton,U.S. House,4,Bob Smith,Republican,72
Clinton,U.S. House,4,R. Michael Young,Republican,202
Clinton,State Senator,21,Jeff Drozda,Republican,0
Clinton,State Senator,21,Steven R. Johnson,Republican,0
Clinton,State House,25,Jeb Bardon,Democratic,0
Clinton,State House,25,Tom (Red) Taylor,Republican,0
Clinton,Judge Of The Superior Court,Clinton County,Kathy R. Smith,Republican,3139
Clinton,Prosecuting Attorney,Clinton 45Th Circuit,Louis D. Evans,Democratic,1039
Crawford,U.S. House,8,Michael Graf,Democratic,0
Crawford,U.S. House,8,Bryan Hartke,Democratic,0
Crawford,U.S. House,8,John N. Hostettler,Republican,0
Crawford,U.S. House,8,Jeff Ellington,Republican,40
Crawford,U.S. House,8,David Fowler,Republican,75
Crawford,U.S. House,8,Chris Redmon,Republican,86
Crawford,U.S. House,8,Mike Sodrel,Republican,242
Crawford,State Senator,47,"Richard D. Young, Jr.",Democratic,1920
Crawford,State Senator,47,Christopher L. Byrd,Republican,350
Crawford,State House,74,Russ Stilwell,Democratic,0
Crawford,Prosecuting Attorney,Crawford 77Th Circuit,Jimmie L. Montgomery,Democratic,1287
Crawford,Prosecuting Attorney,Crawford 77Th Circuit,Lester V. Shelton,Democratic,695
Crawford,Prosecuting Attorney,Crawford 77Th Circuit,Brent Welke,Democratic,481
Crawford,Prosecuting Attorney,Crawford 77Th Circuit,Dewayne H. Gofourth,Republican,134
Crawford,Prosecuting Attorney,Crawford 77Th Circuit,Steven L. Owen,Republican,333
Daviess,U.S. House,8,Michael Graf,Democratic,272
Daviess,U.S. House,8,Bryan Hartke,Democratic,717
Daviess,U.S. House,8,John N. Hostettler,Republican,2321
Daviess,State Senator,39,Phil Croft,Democratic,216
Daviess,State Senator,39,John M. Waterman,Republican,648
Daviess,State House,45,Alan B. Chowning,Democratic,43
Daviess,State House,45,Walter S. (Wally) Cullen,Democratic,149
Daviess,State House,45,Bruce A. Borders,Republican,382
Daviess,State House,45,Baron L. Brocksmith,Republican,341
Daviess,State House,45,Carter G. Phegley,Republican,27
Daviess,State House,45,Donald O. Patton,Republican,0
Daviess,Judge Of The Circuit Court,Daviess 49Th Circuit,Robert L. Arthur,Republican,2161
Daviess,Judge Of The Superior Court,Daviess County,Jeffrey R. (Jeff) Norris,Democratic,838
Daviess,Judge Of The Superior Court,Daviess County,Dean A. Sobecki,Republican,1759
Daviess,Prosecuting Attorney,Daviess 49Th Circuit,Daniel M. (Dan) Steiner,Democratic,834
Daviess,Prosecuting Attorney,Daviess 49Th Circuit,G. Byron Overton,Republican,1937
Dearborn,U.S. House,6,Melina (Mel) Fox,Democratic,90
Dearborn,U.S. House,6,Mike Pence,Republican,645
Dearborn,State Senator,27,Allen E. Paul,Republican,0
Dearborn,State House,67,Cleo Duncan,Republican,0
Dearborn,State House,67,John R. Keeton,Republican,1612
Dearborn,Judge Of The Superior Court,Dearborn County No. 1,G. Michael Witte,Republican,2492
Dearborn,Prosecuting Attorney,Dearborn/Ohio 7Th Cir.,Sally A. Blankenship,Republican,2548
Decatur,U.S. House,6,Melina (Mel) Fox,Democratic,327
Decatur,U.S. House,6,Mike Pence,Republican,2242
Decatur,State Senator,43,Johnny Nugent,Republican,0
Decatur,State House,55,David L. Nicholson,Democratic,0
Decatur,State House,55,Robert Hoffman,Republican,0
Decatur,Judge Of The Superior Court,Decatur County,W. Michael Wilke,Democratic,295
Decatur,Prosecuting Attorney,Decatur 69Th Circuit,William O. Smith,Democratic,297
DeKalb,U.S. House,3,Jay Rigdon,Democratic,645
DeKalb,U.S. House,3,Paul Helmke,Republican,2309
DeKalb,U.S. House,3,William R. Larsen,Republican,237
DeKalb,U.S. House,3,Mark E. Souder,Republican,3889
DeKalb,State Senator,14,Charles Bud Meeks,Republican,5030
DeKalb,State House,52,W. Dale Sturtz,Democratic,172
DeKalb,State House,52,Les Alligood,Republican,181
DeKalb,State House,52,Trisha Gensic,Republican,242
DeKalb,State House,52,Marlin A. Stutzman,Republican,346
DeKalb,Judge Of The Superior Court,"Dekalb County, Court 1",Kevin P. Wallace,Democratic,697
DeKalb,Prosecuting Attorney,Dekalb 75Th Circuit,Monte L. Brown,Republican,5320
Delaware,U.S. House,6,Melina (Mel) Fox,Democratic,9496
Delaware,U.S. House,6,Mike Pence,Republican,7397
Delaware,State Senator,25,Tim Lanane,Democratic,0
Delaware,State Senator,25,Leon Dixon,Democratic,2243
Delaware,State Senator,25,Andrew S. Phipps,Republican,6017
Delaware,State House,31,S. Gopal (Pal) Raju,Democratic,0
Delaware,State House,31,Dean A. Young,Republican,0
Delaware,State House,31,Richard W. Thornburg,Republican,852
Delaware,State House,31,Tom L. Bennington,Republican,1816
Delaware,State House,31,Brad D. Steele,Republican,2233
Delaware,Judge Of The Circuit Court,Delaware Ct. 346Th Cir.,"Robert L. Barnet, Jr.",Democratic,9341
Delaware,Judge Of The Circuit Court,Delaware Ct. 346Th Cir.,Linda Ralu Wolf,Democratic,7673
Delaware,Judge Of The Circuit Court,Delaware Ct. 346Th Cir.,John M. Feick,Republican,6453
Delaware,Judge Of The Circuit Court,Delaware Ct. 346Th Cir.,Brian M. Fitzwater,Republican,5289
Delaware,Prosecuting Attorney,Delaware Ct. 246Th Cir.,Richard W. (Rick) Reed,Democratic,8598
Dubois,U.S. House,8,Michael Graf,Democratic,0
Dubois,U.S. House,8,Bryan Hartke,Democratic,0
Dubois,U.S. House,8,John N. Hostettler,Republican,0
Dubois,State Senator,47,"Richard D. Young, Jr.",Democratic,801
Dubois,State Senator,47,Christopher L. Byrd,Republican,154
Dubois,State House,63,Dave Crooks,Democratic,1630
Dubois,Judge Of The Circuit Court,Dubois 57Th Circuit,William E. Weikert,Democratic,2835
Dubois,Prosecuting Attorney,Dubois 57Th Circuit,Michael A. Fritch,Democratic,2610
Elkhart,U.S. House,2,William E. Alexa,Democratic,135
Elkhart,U.S. House,2,Kathy Cekanski Farrand,Democratic,119
Elkhart,U.S. House,2,Mark J. Meissner,Democratic,367
Elkhart,U.S. House,2,Steven W. Osborn,Democratic,142
Elkhart,U.S. House,2,Jill Long Thompson,Democratic,1255
Elkhart,U.S. House,2,Chris Chocola,Republican,5985
Elkhart,U.S. House,2,Lewis F. (Farmer) Hass,Republican,1099
Elkhart,State Senator,11,Joe Zakas,Republican,3744
Elkhart,State House,21,Richard W. Mangus,Republican,2764
Elkhart,State House,21,Kyle Hannon,Republican,1507
Elkhart,State House,21,Timothy Neese,Republican,3251
Elkhart,State House,21,Jeffrey K. Espich,Republican,0
Elkhart,Judge Of The Superior Court,"Elkhart County, No. 1",L. Benjamin Pfaff,Republican,14701
Elkhart,Prosecuting Attorney,Elkhart 34Th Circuit,Rosy Meza De Nuttle,Democratic,2484
Elkhart,Prosecuting Attorney,Elkhart 34Th Circuit,Michael A. Christofeno,Republican,7737
Elkhart,Prosecuting Attorney,Elkhart 34Th Circuit,"Curtis T. Hill, Jr.",Republican,11399
Fayette,U.S. House,6,Melina (Mel) Fox,Democratic,1117
Fayette,U.S. House,6,Mike Pence,Republican,1504
Fayette,State Senator,27,Allen E. Paul,Republican,0
Fayette,State House,55,David L. Nicholson,Democratic,1000
Fayette,State House,55,Robert Hoffman,Republican,1665
Fayette,Judge Of The Superior Court,Fayette County,Ronald T. Urdal,Democratic,1140
Fayette,Judge Of The Superior Court,Fayette County,Bette Jo Friend Jones,Republican,1338
Fayette,Prosecuting Attorney,Fayette 73Rd Circuit,Kenneth D. Faw,Democratic,1206
Fayette,Prosecuting Attorney,Fayette 73Rd Circuit,Cynthia E. Crispin,Republican,1137
Fayette,Prosecuting Attorney,Fayette 73Rd Circuit,William H. Kuntz,Republican,952
Floyd,U.S. House,9,Baron P. Hill,Democratic,6264
Floyd,U.S. House,9,Jeff Ellington,Republican,111
Floyd,U.S. House,9,David Fowler,Republican,164
Floyd,U.S. House,9,Chris Redmon,Republican,423
Floyd,U.S. House,9,Mike Sodrel,Republican,2219
Floyd,State Senator,46,Connie Weigleb Sipes,Democratic,5625
Floyd,State Senator,46,Walter H. Schulz,Republican,2198
Floyd,State House,70,Paul J. Robertson,Democratic,795
Floyd,State House,70,Tom Powers,Republican,346
Floyd,State House,70,Ryan Bergman,Republican,1789
Floyd,Judge Of The Superior Court,"Floyd County, No. 1",Richard G. Striegel,Democratic,5983
Floyd,Judge Of The Superior Court,"Floyd County, No. 1",Richard R. Fox,Republican,2450
Floyd,Judge Of The County Court,Floyd County Court,Robert T. Hublar,Democratic,5298
Floyd,Prosecuting Attorney,Floyd 52Nd Circuit,Stanley O. Faith,Democratic,3792
Floyd,Prosecuting Attorney,Floyd 52Nd Circuit,Glenn G. Hancock,Democratic,3732
Floyd,Prosecuting Attorney,Floyd 52Nd Circuit,Keith Henderson,Republican,2335
Fountain,U.S. House,4,Tim Baynard,Republican,31
Fountain,U.S. House,4,Steve Buyer,Republican,548
Fountain,U.S. House,4,Thomas J. Herr,Republican,18
Fountain,U.S. House,4,Brian Kerns,Republican,523
Fountain,U.S. House,4,Bob Smith,Republican,36
Fountain,U.S. House,4,R. Michael Young,Republican,53
Fountain,State Senator,23,Joseph W. Harrison,Republican,2767
Fountain,State House,13,Chester F. Dobis,Democratic,0
Fountain,State House,13,Anthony S. Azcona,Republican,0
Fountain,State House,13,Steve Bales,Republican,924
Fountain,State House,13,Patti Smith,Republican,2048
Fountain,Prosecuting Attorney,Fountain 61St Circuit,Mark E. Mcgrady,Republican,2694
Franklin,U.S. House,6,Melina (Mel) Fox,Democratic,1142
Franklin,U.S. House,6,Mike Pence,Republican,1106
Franklin,State Senator,27,Allen E. Paul,Republican,0
Franklin,State House,55,David L. Nicholson,Democratic,387
Franklin,State House,55,Robert Hoffman,Republican,449
Franklin,State House,55,John R. Keeton,Republican,480
Franklin,Prosecuting Attorney,Franklin 37Th Circuit,Melvin F. Wilhelm,Democratic,1394
Franklin,Prosecuting Attorney,Franklin 37Th Circuit,"Hubert (Hubie) Branstetter, Jr.",Republican,1256
Fulton,U.S. House,2,William E. Alexa,Democratic,47
Fulton,U.S. House,2,Kathy Cekanski Farrand,Democratic,21
Fulton,U.S. House,2,Mark J. Meissner,Democratic,30
Fulton,U.S. House,2,Steven W. Osborn,Democratic,43
Fulton,U.S. House,2,Jill Long Thompson,Democratic,620
Fulton,U.S. House,2,Chris Chocola,Republican,1253
Fulton,U.S. House,2,Lewis F. (Farmer) Hass,Republican,291
Fulton,State House,16,Michael D. Smith,Republican,1221
Fulton,State House,16,Ernest Rowe,Republican,0
Fulton,State House,16,Ralph E. Winters,Republican,0
Fulton,State House,16,Kevin F. Foley,Republican,0
Fulton,State House,16,Tim Harman,Republican,0
Fulton,State House,16,Steven Heim,Republican,0
Fulton,State House,16,T.J. Leavell,Republican,0
Fulton,Judge Of The Circuit Court,Fulton 41St Circuit,Douglas B. Morton,Republican,1260
Fulton,Prosecuting Attorney,Fulton 41St Circuit,Richard A. Brown,Republican,1275
Gibson,U.S. House,8,Michael Graf,Democratic,979
Gibson,U.S. House,8,Bryan Hartke,Democratic,2694
Gibson,U.S. House,8,John N. Hostettler,Republican,695
Gibson,State Senator,48,Lindel O. Hume,Democratic,3093
Gibson,State House,64,John Gregory Frenz,Democratic,3020
Gibson,State House,64,Eric Davis,Republican,543
Gibson,Prosecuting Attorney,Gibson 66Th Circuit,C. Dean Higginbotham,Democratic,3306
Gibson,Prosecuting Attorney,Gibson 66Th Circuit,Robert Krieg,Republican,658
Grant,U.S. House,5,Mike Brinegar,Democratic,513
Grant,U.S. House,5,Katherine Fox Carr,Democratic,716
Grant,U.S. House,5,Darin Patrick Griesey,Democratic,210
Grant,U.S. House,5,Jerry Hall,Democratic,1279
Grant,U.S. House,5,Dan Burton,Republican,7653
Grant,U.S. House,5,George Thomas Holland,Republican,1129
Grant,State Senator,17,Gary Dillon,Republican,1754
Grant,State Senator,17,Steven R. Johnson,Republican,0
Grant,State House,18,David A. Wolkins,Republican,0
Grant,State House,18,Dean A. Young,Republican,3723
Grant,Judge Of The Superior Court,"Grant County, No. 1",Jeff Todd,Republican,6914
Grant,Judge Of The Superior Court,"Grant County, No. 1",Don Gallaway,Republican,4377
Grant,Prosecuting Attorney,Grant 48Th Circuit,James D. Luttrull Jr.,Republican,5883
Grant,Prosecuting Attorney,Grant 48Th Circuit,Douglas D. Martz,Republican,3647
Greene,U.S. House,8,Michael Graf,Democratic,1006
Greene,U.S. House,8,Bryan Hartke,Democratic,1343
Greene,U.S. House,8,John N. Hostettler,Republican,1812
Greene,State Senator,39,Phil Croft,Democratic,987
Greene,State Senator,39,John M. Waterman,Republican,1245
Greene,State House,45,Alan B. Chowning,Democratic,594
Greene,State House,45,Walter S. (Wally) Cullen,Democratic,375
Greene,State House,45,Bruce A. Borders,Republican,746
Greene,State House,45,Baron L. Brocksmith,Republican,136
Greene,State House,45,Carter G. Phegley,Republican,75
Greene,State House,45,Donald O. Patton,Republican,516
Greene,Judge Of The Circuit Court,Greene 63Rd Circuit,David K. Johnson,Republican,1675
Greene,Judge Of The Superior Court,Greene County,David Holt,Republican,1608
Greene,Prosecuting Attorney,Greene 63Rd Circuit,David N. Powell,Republican,1513
Hamilton,U.S. House,5,Mike Brinegar,Democratic,344
Hamilton,U.S. House,5,Katherine Fox Carr,Democratic,674
Hamilton,U.S. House,5,Darin Patrick Griesey,Democratic,217
Hamilton,U.S. House,5,Jerry Hall,Democratic,170
Hamilton,U.S. House,5,Dan Burton,Republican,15613
Hamilton,U.S. House,5,George Thomas Holland,Republican,3319
Hamilton,State Senator,21,Jeff Drozda,Republican,1800
Hamilton,State Senator,21,Steven R. Johnson,Republican,1112
Hamilton,State House,24,Richard W. (Rich) Mcclain,Republican,0
Hamilton,State House,24,Bradley M. Clark,Republican,1471
Hamilton,State House,24,Kathy Kreag Richardson,Republican,4419
Hamilton,State House,24,Rob Steele,Republican,0
Hamilton,Judge Of The Circuit Court,Hamilton 24Th Circuit,Judith S. Proffitt,Republican,15274
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 3",William J. Hughes,Republican,13985
Hamilton,Prosecuting Attorney,Hamilton 24Th Circuit,Sonia J. Leerkamp,Republican,11449
Hamilton,Prosecuting Attorney,Hamilton 24Th Circuit,Larry Sells,Republican,6470
Hancock,U.S. House,6,Melina (Mel) Fox,Democratic,0
Hancock,U.S. House,6,Mike Pence,Republican,0
Hancock,State House,53,Robert W. (Bob) Cherry,Republican,5618
Hancock,State House,53,Jay B. Carlin,Republican,0
Hancock,State House,53,Roland Stine,Republican,0
Hancock,Judge Of The Superior Court,"Hancock County, No. 1",Thomas Williams,Democratic,614
Hancock,Judge Of The Superior Court,"Hancock County, No. 1",David P. Murphy,Republican,2546
Hancock,Judge Of The Superior Court,"Hancock County, No. 1",Terry K. Snow,Republican,4010
Hancock,Judge Of The Superior Court,"Hancock County, No. 1",Dan E. Marshall,Republican,5296
Hancock,Prosecuting Attorney,Hancock 18Th Circuit,Bob Elsea,Republican,3109
Hancock,Prosecuting Attorney,Hancock 18Th Circuit,Larry C. Gossett,Republican,3342
Harrison,U.S. House,9,Baron P. Hill,Democratic,5757
Harrison,U.S. House,9,Jeff Ellington,Republican,189
Harrison,U.S. House,9,David Fowler,Republican,207
Harrison,U.S. House,9,Chris Redmon,Republican,364
Harrison,U.S. House,9,Mike Sodrel,Republican,1185
Harrison,State Senator,47,"Richard D. Young, Jr.",Democratic,5136
