candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Brown,Washington 1,1222
,Ballots Cast,,,Brown,Washington 1,378
Mike Braun,U S Senate,,REP,Brown,Washington 1,104
Luke Messer,U S Senate,,REP,Brown,Washington 1,68
Todd Rokita,U S Senate,,REP,Brown,Washington 1,67
James D Alspach,U S House,9,REP,Brown,Washington 1,58
Trey Hollingsworth,U S House,9,REP,Brown,Washington 1,178
Chris D May,State Representative,65,REP,Brown,Washington 1,201
Joe Donnelly,U S Senate,,DEM,Brown,Washington 1,103
Dan Canon,U S House,9,DEM,Brown,Washington 1,18
Rob Chatlos,U S House,9,DEM,Brown,Washington 1,1
Liz Watson,U S House,9,DEM,Brown,Washington 1,91
Jared Stancombe,State Representative,65,DEM,Brown,Washington 1,95
,Registered Voters,,,Brown,Washington 2,959
,Ballots Cast,,,Brown,Washington 2,335
Mike Braun,U S Senate,,REP,Brown,Washington 2,78
Luke Messer,U S Senate,,REP,Brown,Washington 2,50
Todd Rokita,U S Senate,,REP,Brown,Washington 2,61
James D Alspach,U S House,9,REP,Brown,Washington 2,60
Trey Hollingsworth,U S House,9,REP,Brown,Washington 2,131
Chris D May,State Representative,65,REP,Brown,Washington 2,160
Joe Donnelly,U S Senate,,DEM,Brown,Washington 2,106
Dan Canon,U S House,9,DEM,Brown,Washington 2,21
Rob Chatlos,U S House,9,DEM,Brown,Washington 2,2
Liz Watson,U S House,9,DEM,Brown,Washington 2,97
Jared Stancombe,State Representative,65,DEM,Brown,Washington 2,97
,Registered Voters,,,Brown,Washington 3,934
,Ballots Cast,,,Brown,Washington 3,396
Mike Braun,U S Senate,,REP,Brown,Washington 3,90
Luke Messer,U S Senate,,REP,Brown,Washington 3,45
Todd Rokita,U S Senate,,REP,Brown,Washington 3,85
James D Alspach,U S House,9,REP,Brown,Washington 3,60
Trey Hollingsworth,U S House,9,REP,Brown,Washington 3,167
Chris D May,State Representative,65,REP,Brown,Washington 3,176
Joe Donnelly,U S Senate,,DEM,Brown,Washington 3,137
Dan Canon,U S House,9,DEM,Brown,Washington 3,40
Rob Chatlos,U S House,9,DEM,Brown,Washington 3,0
Liz Watson,U S House,9,DEM,Brown,Washington 3,97
Jared Stancombe,State Representative,65,DEM,Brown,Washington 3,118
,Registered Voters,,,Brown,Washington 4,926
,Ballots Cast,,,Brown,Washington 4,298
Mike Braun,U S Senate,,REP,Brown,Washington 4,54
Luke Messer,U S Senate,,REP,Brown,Washington 4,36
Todd Rokita,U S Senate,,REP,Brown,Washington 4,52
James D Alspach,U S House,9,REP,Brown,Washington 4,33
Trey Hollingsworth,U S House,9,REP,Brown,Washington 4,115
Chris D May,State Representative,65,REP,Brown,Washington 4,124
Joe Donnelly,U S Senate,,DEM,Brown,Washington 4,120
Dan Canon,U S House,9,DEM,Brown,Washington 4,28
Rob Chatlos,U S House,9,DEM,Brown,Washington 4,7
Liz Watson,U S House,9,DEM,Brown,Washington 4,93
Jared Stancombe,State Representative,65,DEM,Brown,Washington 4,106
,Registered Voters,,,Brown,Jackson 1,973
,Ballots Cast,,,Brown,Jackson 1,289
Mike Braun,U S Senate,,REP,Brown,Jackson 1,88
Luke Messer,U S Senate,,REP,Brown,Jackson 1,60
Todd Rokita,U S Senate,,REP,Brown,Jackson 1,64
James D Alspach,U S House,9,REP,Brown,Jackson 1,46
Trey Hollingsworth,U S House,9,REP,Brown,Jackson 1,162
Chris D May,State Representative,65,REP,Brown,Jackson 1,172
Joe Donnelly,U S Senate,,DEM,Brown,Jackson 1,62
Dan Canon,U S House,9,DEM,Brown,Jackson 1,6
Rob Chatlos,U S House,9,DEM,Brown,Jackson 1,0
Liz Watson,U S House,9,DEM,Brown,Jackson 1,61
Jared Stancombe,State Representative,65,DEM,Brown,Jackson 1,62
,Registered Voters,,,Brown,Jackson 2,623
,Ballots Cast,,,Brown,Jackson 2,247
Mike Braun,U S Senate,,REP,Brown,Jackson 2,50
Luke Messer,U S Senate,,REP,Brown,Jackson 2,35
Todd Rokita,U S Senate,,REP,Brown,Jackson 2,47
James D Alspach,U S House,9,REP,Brown,Jackson 2,35
Trey Hollingsworth,U S House,9,REP,Brown,Jackson 2,103
Chris D May,State Representative,65,REP,Brown,Jackson 2,123
Joe Donnelly,U S Senate,,DEM,Brown,Jackson 2,88
Dan Canon,U S House,9,DEM,Brown,Jackson 2,12
Rob Chatlos,U S House,9,DEM,Brown,Jackson 2,0
Liz Watson,U S House,9,DEM,Brown,Jackson 2,83
Jared Stancombe,State Representative,65,DEM,Brown,Jackson 2,75
,Registered Voters,,,Brown,Jackson 3,760
,Ballots Cast,,,Brown,Jackson 3,269
Mike Braun,U S Senate,,REP,Brown,Jackson 3,84
Luke Messer,U S Senate,,REP,Brown,Jackson 3,33
Todd Rokita,U S Senate,,REP,Brown,Jackson 3,50
James D Alspach,U S House,9,REP,Brown,Jackson 3,54
Trey Hollingsworth,U S House,9,REP,Brown,Jackson 3,112
Chris D May,State Representative,65,REP,Brown,Jackson 3,127
Joe Donnelly,U S Senate,,DEM,Brown,Jackson 3,83
Dan Canon,U S House,9,DEM,Brown,Jackson 3,27
Rob Chatlos,U S House,9,DEM,Brown,Jackson 3,2
Liz Watson,U S House,9,DEM,Brown,Jackson 3,53
Jared Stancombe,State Representative,65,DEM,Brown,Jackson 3,72
,Registered Voters,,,Brown,Jackson 4,742
,Ballots Cast,,,Brown,Jackson 4,241
Mike Braun,U S Senate,,REP,Brown,Jackson 4,48
Luke Messer,U S Senate,,REP,Brown,Jackson 4,24
Todd Rokita,U S Senate,,REP,Brown,Jackson 4,49
James D Alspach,U S House,9,REP,Brown,Jackson 4,35
Trey Hollingsworth,U S House,9,REP,Brown,Jackson 4,83
Chris D May,State Representative,65,REP,Brown,Jackson 4,106
Joe Donnelly,U S Senate,,DEM,Brown,Jackson 4,98
Dan Canon,U S House,9,DEM,Brown,Jackson 4,17
Rob Chatlos,U S House,9,DEM,Brown,Jackson 4,0
Liz Watson,U S House,9,DEM,Brown,Jackson 4,85
Jared Stancombe,State Representative,65,DEM,Brown,Jackson 4,94
,Registered Voters,,,Brown,Hamblen 1,1086
,Ballots Cast,,,Brown,Hamblen 1,285
Mike Braun,U S Senate,,REP,Brown,Hamblen 1,71
Luke Messer,U S Senate,,REP,Brown,Hamblen 1,43
Todd Rokita,U S Senate,,REP,Brown,Hamblen 1,64
James D Alspach,U S House,9,REP,Brown,Hamblen 1,43
Trey Hollingsworth,U S House,9,REP,Brown,Hamblen 1,133
Chris D May,State Representative,65,REP,Brown,Hamblen 1,151
Joe Donnelly,U S Senate,,DEM,Brown,Hamblen 1,93
Dan Canon,U S House,9,DEM,Brown,Hamblen 1,16
Rob Chatlos,U S House,9,DEM,Brown,Hamblen 1,5
Liz Watson,U S House,9,DEM,Brown,Hamblen 1,73
Jared Stancombe,State Representative,65,DEM,Brown,Hamblen 1,81
,Registered Voters,,,Brown,Hamblen 2,1255
,Ballots Cast,,,Brown,Hamblen 2,242
Mike Braun,U S Senate,,REP,Brown,Hamblen 2,70
Luke Messer,U S Senate,,REP,Brown,Hamblen 2,33
Todd Rokita,U S Senate,,REP,Brown,Hamblen 2,57
James D Alspach,U S House,9,REP,Brown,Hamblen 2,40
Trey Hollingsworth,U S House,9,REP,Brown,Hamblen 2,113
Chris D May,State Representative,65,REP,Brown,Hamblen 2,125
Joe Donnelly,U S Senate,,DEM,Brown,Hamblen 2,65
Dan Canon,U S House,9,DEM,Brown,Hamblen 2,16
Rob Chatlos,U S House,9,DEM,Brown,Hamblen 2,2
Liz Watson,U S House,9,DEM,Brown,Hamblen 2,48
Jared Stancombe,State Representative,65,DEM,Brown,Hamblen 2,57
,Registered Voters,,,Brown,Hamblen 3,925
,Ballots Cast,,,Brown,Hamblen 3,269
Mike Braun,U S Senate,,REP,Brown,Hamblen 3,101
Luke Messer,U S Senate,,REP,Brown,Hamblen 3,63
Todd Rokita,U S Senate,,REP,Brown,Hamblen 3,53
James D Alspach,U S House,9,REP,Brown,Hamblen 3,49
Trey Hollingsworth,U S House,9,REP,Brown,Hamblen 3,167
Chris D May,State Representative,65,REP,Brown,Hamblen 3,157
Joe Donnelly,U S Senate,,DEM,Brown,Hamblen 3,48
Dan Canon,U S House,9,DEM,Brown,Hamblen 3,5
Rob Chatlos,U S House,9,DEM,Brown,Hamblen 3,3
Liz Watson,U S House,9,DEM,Brown,Hamblen 3,36
Jared Stancombe,State Representative,65,DEM,Brown,Hamblen 3,40
,Registered Voters,,,Brown,Van Buren,1407
,Ballots Cast,,,Brown,Van Buren,415
Mike Braun,U S Senate,,REP,Brown,Van Buren,95
Luke Messer,U S Senate,,REP,Brown,Van Buren,85
Todd Rokita,U S Senate,,REP,Brown,Van Buren,81
James D Alspach,U S House,9,REP,Brown,Van Buren,51
Trey Hollingsworth,U S House,9,REP,Brown,Van Buren,213
Chris D May,State Representative,65,REP,Brown,Van Buren,222
Joe Donnelly,U S Senate,,DEM,Brown,Van Buren,119
Dan Canon,U S House,9,DEM,Brown,Van Buren,22
Rob Chatlos,U S House,9,DEM,Brown,Van Buren,5
Liz Watson,U S House,9,DEM,Brown,Van Buren,99
Jared Stancombe,State Representative,65,DEM,Brown,Van Buren,111
,Registered Voters,,,Brown,Jurisdiction Wide,11812
,Ballots Cast,,,Brown,Jurisdiction Wide,3664
Mike Braun,U S Senate,,REP,Brown,Jurisdiction Wide,933
Luke Messer,U S Senate,,REP,Brown,Jurisdiction Wide,575
Todd Rokita,U S Senate,,REP,Brown,Jurisdiction Wide,730
James D Alspach,U S House,9,REP,Brown,Jurisdiction Wide,564
Trey Hollingsworth,U S House,9,REP,Brown,Jurisdiction Wide,1677
Chris D May,State Representative,65,REP,Brown,Jurisdiction Wide,1844
Joe Donnelly,U S Senate,,DEM,Brown,Jurisdiction Wide,1122
Dan Canon,U S House,9,DEM,Brown,Jurisdiction Wide,228
Rob Chatlos,U S House,9,DEM,Brown,Jurisdiction Wide,27
Liz Watson,U S House,9,DEM,Brown,Jurisdiction Wide,916
Jared Stancombe,State Representative,65,DEM,Brown,Jurisdiction Wide,1008
